# YEAR  MONTH   DAY HOUR    MINUTE  MLON    MLAT MLT
2003.00 11.00 20.00 15.00 22.00 133.50 62.50 19.78
2003.00 11.00 20.00 15.00 34.00 133.50 62.50 19.97
2003.00 11.00 20.00 15.00 35.00 133.50 62.50 19.99
2003.00 11.00 20.00 16.00 29.00 133.50 62.50 20.84
2003.00 11.00 20.00 16.00 51.00 133.50 62.50 21.19
2003.00 11.00 20.00 17.00 3.00 133.50 62.50 21.38
2003.00 11.00 20.00 18.00 36.00 133.50 62.50 22.86
2003.00 11.00 20.00 18.00 45.00 133.50 62.50 23.01
2003.00 11.00 20.00 19.00 44.00 133.50 62.50 23.94
2003.00 11.00 20.00 20.00 18.00 133.50 62.50 0.49
2003.00 11.00 20.00 20.00 23.00 133.50 62.50 0.57
2003.00 11.00 20.00 20.00 25.00 133.50 62.50 0.60
2003.00 11.00 20.00 20.00 30.00 133.50 62.50 0.68
2003.00 11.00 20.00 20.00 39.00 133.50 62.50 0.82
2003.00 11.00 20.00 14.00 11.00 136.00 62.50 18.82
2003.00 11.00 20.00 14.00 19.00 136.00 62.50 18.94
2003.00 11.00 20.00 15.00 11.00 136.00 62.50 19.77
2003.00 11.00 20.00 15.00 22.00 136.00 62.50 19.95
2003.00 11.00 20.00 15.00 34.00 136.00 62.50 20.14
2003.00 11.00 20.00 15.00 35.00 136.00 62.50 20.15
2003.00 11.00 20.00 15.00 44.00 136.00 62.50 20.30
2003.00 11.00 20.00 16.00 26.00 136.00 62.50 20.96
2003.00 11.00 20.00 16.00 29.00 136.00 62.50 21.01
2003.00 11.00 20.00 16.00 32.00 136.00 62.50 21.06
2003.00 11.00 20.00 16.00 36.00 136.00 62.50 21.12
2003.00 11.00 20.00 16.00 51.00 136.00 62.50 21.36
2003.00 11.00 20.00 17.00 27.00 136.00 62.50 21.93
2003.00 11.00 20.00 18.00 36.00 136.00 62.50 23.03
2003.00 11.00 20.00 18.00 45.00 136.00 62.50 23.17
2003.00 11.00 20.00 19.00 38.00 136.00 62.50 0.02
2003.00 11.00 20.00 19.00 39.00 136.00 62.50 0.03
2003.00 11.00 20.00 19.00 44.00 136.00 62.50 0.11
2003.00 11.00 20.00 19.00 56.00 136.00 62.50 0.30
2003.00 11.00 20.00 20.00 25.00 136.00 62.50 0.77
2003.00 11.00 20.00 20.00 32.00 136.00 62.50 0.88
2003.00 11.00 20.00 20.00 42.00 136.00 62.50 1.04
2003.00 11.00 20.00 14.00 11.00 138.50 62.50 18.98
2003.00 11.00 20.00 14.00 19.00 138.50 62.50 19.11
2003.00 11.00 20.00 14.00 50.00 138.50 62.50 19.60
2003.00 11.00 20.00 15.00 6.00 138.50 62.50 19.86
2003.00 11.00 20.00 15.00 11.00 138.50 62.50 19.94
2003.00 11.00 20.00 15.00 22.00 138.50 62.50 20.11
2003.00 11.00 20.00 15.00 34.00 138.50 62.50 20.30
2003.00 11.00 20.00 15.00 35.00 138.50 62.50 20.32
2003.00 11.00 20.00 15.00 44.00 138.50 62.50 20.46
2003.00 11.00 20.00 15.00 56.00 138.50 62.50 20.65
2003.00 11.00 20.00 16.00 26.00 138.50 62.50 21.13
2003.00 11.00 20.00 16.00 36.00 138.50 62.50 21.29
2003.00 11.00 20.00 16.00 51.00 138.50 62.50 21.53
2003.00 11.00 20.00 17.00 27.00 138.50 62.50 22.10
2003.00 11.00 20.00 17.00 41.00 138.50 62.50 22.32
2003.00 11.00 20.00 18.00 17.00 138.50 62.50 22.89
2003.00 11.00 20.00 18.00 53.00 138.50 62.50 23.47
2003.00 11.00 20.00 19.00 38.00 138.50 62.50 0.18
2003.00 11.00 20.00 19.00 39.00 138.50 62.50 0.20
2003.00 11.00 20.00 19.00 44.00 138.50 62.50 0.28
2003.00 11.00 20.00 19.00 56.00 138.50 62.50 0.47
2003.00 11.00 20.00 20.00 31.00 138.50 62.50 1.03
2003.00 11.00 20.00 20.00 32.00 138.50 62.50 1.04
2003.00 11.00 20.00 20.00 42.00 138.50 62.50 1.20
2003.00 11.00 20.00 14.00 11.00 141.00 62.50 19.15
2003.00 11.00 20.00 14.00 19.00 141.00 62.50 19.28
2003.00 11.00 20.00 14.00 50.00 141.00 62.50 19.77
2003.00 11.00 20.00 15.00 6.00 141.00 62.50 20.02
2003.00 11.00 20.00 15.00 11.00 141.00 62.50 20.10
2003.00 11.00 20.00 15.00 35.00 141.00 62.50 20.49
2003.00 11.00 20.00 15.00 44.00 141.00 62.50 20.63
2003.00 11.00 20.00 15.00 54.00 141.00 62.50 20.79
2003.00 11.00 20.00 16.00 26.00 141.00 62.50 21.30
2003.00 11.00 20.00 16.00 35.00 141.00 62.50 21.44
2003.00 11.00 20.00 17.00 27.00 141.00 62.50 22.27
2003.00 11.00 20.00 17.00 29.00 141.00 62.50 22.30
2003.00 11.00 20.00 17.00 41.00 141.00 62.50 22.49
2003.00 11.00 20.00 17.00 56.00 141.00 62.50 22.73
2003.00 11.00 20.00 17.00 57.00 141.00 62.50 22.74
2003.00 11.00 20.00 17.00 58.00 141.00 62.50 22.76
2003.00 11.00 20.00 18.00 1.00 141.00 62.50 22.81
2003.00 11.00 20.00 18.00 17.00 141.00 62.50 23.06
2003.00 11.00 20.00 18.00 37.00 141.00 62.50 23.38
2003.00 11.00 20.00 18.00 53.00 141.00 62.50 23.63
2003.00 11.00 20.00 19.00 28.00 141.00 62.50 0.19
2003.00 11.00 20.00 19.00 38.00 141.00 62.50 0.35
2003.00 11.00 20.00 19.00 39.00 141.00 62.50 0.37
2003.00 11.00 20.00 19.00 41.00 141.00 62.50 0.40
2003.00 11.00 20.00 19.00 44.00 141.00 62.50 0.44
2003.00 11.00 20.00 19.00 45.00 141.00 62.50 0.46
2003.00 11.00 20.00 20.00 0.00 141.00 62.50 0.70
2003.00 11.00 20.00 20.00 26.00 141.00 62.50 1.11
2003.00 11.00 20.00 20.00 31.00 141.00 62.50 1.19
2003.00 11.00 20.00 20.00 32.00 141.00 62.50 1.21
2003.00 11.00 20.00 20.00 41.00 141.00 62.50 1.35
2003.00 11.00 20.00 13.00 59.00 143.50 62.50 19.13
2003.00 11.00 20.00 14.00 11.00 143.50 62.50 19.32
2003.00 11.00 20.00 14.00 19.00 143.50 62.50 19.44
2003.00 11.00 20.00 14.00 43.00 143.50 62.50 19.83
2003.00 11.00 20.00 15.00 11.00 143.50 62.50 20.27
2003.00 11.00 20.00 15.00 35.00 143.50 62.50 20.65
2003.00 11.00 20.00 15.00 44.00 143.50 62.50 20.80
2003.00 11.00 20.00 15.00 54.00 143.50 62.50 20.95
2003.00 11.00 20.00 16.00 26.00 143.50 62.50 21.46
2003.00 11.00 20.00 16.00 35.00 143.50 62.50 21.61
2003.00 11.00 20.00 17.00 29.00 143.50 62.50 22.46
2003.00 11.00 20.00 17.00 41.00 143.50 62.50 22.66
2003.00 11.00 20.00 18.00 1.00 143.50 62.50 22.97
2003.00 11.00 20.00 18.00 37.00 143.50 62.50 23.55
2003.00 11.00 20.00 18.00 39.00 143.50 62.50 23.58
2003.00 11.00 20.00 18.00 52.00 143.50 62.50 23.78
2003.00 11.00 20.00 18.00 53.00 143.50 62.50 23.80
2003.00 11.00 20.00 19.00 28.00 143.50 62.50 0.36
2003.00 11.00 20.00 19.00 38.00 143.50 62.50 0.52
2003.00 11.00 20.00 19.00 39.00 143.50 62.50 0.53
2003.00 11.00 20.00 19.00 41.00 143.50 62.50 0.56
2003.00 11.00 20.00 19.00 44.00 143.50 62.50 0.61
2003.00 11.00 20.00 19.00 45.00 143.50 62.50 0.63
2003.00 11.00 20.00 19.00 59.00 143.50 62.50 0.85
2003.00 11.00 20.00 20.00 0.00 143.50 62.50 0.87
2003.00 11.00 20.00 20.00 4.00 143.50 62.50 0.93
2003.00 11.00 20.00 20.00 31.00 143.50 62.50 1.36
2003.00 11.00 20.00 20.00 41.00 143.50 62.50 1.52
2003.00 11.00 20.00 13.00 59.00 146.00 62.50 19.29
2003.00 11.00 20.00 14.00 0.00 146.00 62.50 19.31
2003.00 11.00 20.00 14.00 19.00 146.00 62.50 19.61
2003.00 11.00 20.00 14.00 43.00 146.00 62.50 19.99
2003.00 11.00 20.00 14.00 48.00 146.00 62.50 20.07
2003.00 11.00 20.00 15.00 11.00 146.00 62.50 20.44
2003.00 11.00 20.00 15.00 35.00 146.00 62.50 20.82
2003.00 11.00 20.00 15.00 44.00 146.00 62.50 20.96
2003.00 11.00 20.00 15.00 52.00 146.00 62.50 21.09
2003.00 11.00 20.00 16.00 26.00 146.00 62.50 21.63
2003.00 11.00 20.00 17.00 29.00 146.00 62.50 22.63
2003.00 11.00 20.00 17.00 32.00 146.00 62.50 22.68
2003.00 11.00 20.00 17.00 41.00 146.00 62.50 22.82
2003.00 11.00 20.00 17.00 43.00 146.00 62.50 22.85
2003.00 11.00 20.00 17.00 44.00 146.00 62.50 22.87
2003.00 11.00 20.00 17.00 51.00 146.00 62.50 22.98
2003.00 11.00 20.00 17.00 56.00 146.00 62.50 23.06
2003.00 11.00 20.00 18.00 1.00 146.00 62.50 23.14
2003.00 11.00 20.00 18.00 39.00 146.00 62.50 23.74
2003.00 11.00 20.00 18.00 52.00 146.00 62.50 23.95
2003.00 11.00 20.00 18.00 53.00 146.00 62.50 23.97
2003.00 11.00 20.00 19.00 18.00 146.00 62.50 0.36
2003.00 11.00 20.00 19.00 28.00 146.00 62.50 0.52
2003.00 11.00 20.00 19.00 37.00 146.00 62.50 0.67
2003.00 11.00 20.00 19.00 39.00 146.00 62.50 0.70
2003.00 11.00 20.00 19.00 41.00 146.00 62.50 0.73
2003.00 11.00 20.00 19.00 44.00 146.00 62.50 0.78
2003.00 11.00 20.00 19.00 45.00 146.00 62.50 0.79
2003.00 11.00 20.00 19.00 59.00 146.00 62.50 1.02
2003.00 11.00 20.00 20.00 1.00 146.00 62.50 1.05
2003.00 11.00 20.00 20.00 5.00 146.00 62.50 1.11
2003.00 11.00 20.00 20.00 27.00 146.00 62.50 1.46
2003.00 11.00 20.00 20.00 41.00 146.00 62.50 1.69
2003.00 11.00 20.00 13.00 55.00 148.50 62.50 19.40
2003.00 11.00 20.00 13.00 59.00 148.50 62.50 19.46
2003.00 11.00 20.00 14.00 0.00 148.50 62.50 19.47
2003.00 11.00 20.00 14.00 8.00 148.50 62.50 19.60
2003.00 11.00 20.00 14.00 19.00 148.50 62.50 19.78
2003.00 11.00 20.00 14.00 26.00 148.50 62.50 19.89
2003.00 11.00 20.00 14.00 36.00 148.50 62.50 20.05
2003.00 11.00 20.00 14.00 46.00 148.50 62.50 20.21
2003.00 11.00 20.00 14.00 48.00 148.50 62.50 20.24
2003.00 11.00 20.00 15.00 11.00 148.50 62.50 20.60
2003.00 11.00 20.00 15.00 33.00 148.50 62.50 20.95
2003.00 11.00 20.00 15.00 35.00 148.50 62.50 20.99
2003.00 11.00 20.00 15.00 44.00 148.50 62.50 21.13
2003.00 11.00 20.00 15.00 49.00 148.50 62.50 21.21
2003.00 11.00 20.00 15.00 52.00 148.50 62.50 21.26
2003.00 11.00 20.00 16.00 26.00 148.50 62.50 21.80
2003.00 11.00 20.00 17.00 13.00 148.50 62.50 22.54
2003.00 11.00 20.00 17.00 29.00 148.50 62.50 22.80
2003.00 11.00 20.00 17.00 32.00 148.50 62.50 22.85
2003.00 11.00 20.00 17.00 41.00 148.50 62.50 22.99
2003.00 11.00 20.00 17.00 43.00 148.50 62.50 23.02
2003.00 11.00 20.00 17.00 44.00 148.50 62.50 23.04
2003.00 11.00 20.00 17.00 51.00 148.50 62.50 23.15
2003.00 11.00 20.00 17.00 56.00 148.50 62.50 23.23
2003.00 11.00 20.00 18.00 1.00 148.50 62.50 23.31
2003.00 11.00 20.00 18.00 24.00 148.50 62.50 23.67
2003.00 11.00 20.00 18.00 37.00 148.50 62.50 23.88
2003.00 11.00 20.00 18.00 50.00 148.50 62.50 0.09
2003.00 11.00 20.00 18.00 52.00 148.50 62.50 0.12
2003.00 11.00 20.00 18.00 53.00 148.50 62.50 0.13
2003.00 11.00 20.00 19.00 5.00 148.50 62.50 0.32
2003.00 11.00 20.00 19.00 18.00 148.50 62.50 0.53
2003.00 11.00 20.00 19.00 22.00 148.50 62.50 0.59
2003.00 11.00 20.00 19.00 25.00 148.50 62.50 0.64
2003.00 11.00 20.00 19.00 28.00 148.50 62.50 0.69
2003.00 11.00 20.00 19.00 37.00 148.50 62.50 0.83
2003.00 11.00 20.00 19.00 39.00 148.50 62.50 0.87
2003.00 11.00 20.00 19.00 41.00 148.50 62.50 0.90
2003.00 11.00 20.00 19.00 44.00 148.50 62.50 0.94
2003.00 11.00 20.00 19.00 45.00 148.50 62.50 0.96
2003.00 11.00 20.00 20.00 1.00 148.50 62.50 1.22
2003.00 11.00 20.00 20.00 2.00 148.50 62.50 1.23
2003.00 11.00 20.00 20.00 4.00 148.50 62.50 1.26
2003.00 11.00 20.00 20.00 6.00 148.50 62.50 1.30
2003.00 11.00 20.00 20.00 27.00 148.50 62.50 1.63
2003.00 11.00 20.00 20.00 41.00 148.50 62.50 1.85
2003.00 11.00 20.00 13.00 39.00 151.00 62.50 19.31
2003.00 11.00 20.00 13.00 41.00 151.00 62.50 19.34
2003.00 11.00 20.00 13.00 55.00 151.00 62.50 19.56
2003.00 11.00 20.00 13.00 59.00 151.00 62.50 19.63
2003.00 11.00 20.00 14.00 0.00 151.00 62.50 19.64
2003.00 11.00 20.00 14.00 19.00 151.00 62.50 19.94
2003.00 11.00 20.00 14.00 26.00 151.00 62.50 20.05
2003.00 11.00 20.00 14.00 36.00 151.00 62.50 20.21
2003.00 11.00 20.00 14.00 46.00 151.00 62.50 20.37
2003.00 11.00 20.00 14.00 48.00 151.00 62.50 20.40
2003.00 11.00 20.00 14.00 49.00 151.00 62.50 20.42
2003.00 11.00 20.00 14.00 52.00 151.00 62.50 20.47
2003.00 11.00 20.00 15.00 18.00 151.00 62.50 20.88
2003.00 11.00 20.00 15.00 49.00 151.00 62.50 21.37
2003.00 11.00 20.00 15.00 52.00 151.00 62.50 21.42
2003.00 11.00 20.00 16.00 26.00 151.00 62.50 21.96
2003.00 11.00 20.00 17.00 11.00 151.00 62.50 22.68
2003.00 11.00 20.00 17.00 13.00 151.00 62.50 22.71
2003.00 11.00 20.00 17.00 29.00 151.00 62.50 22.96
2003.00 11.00 20.00 17.00 32.00 151.00 62.50 23.01
2003.00 11.00 20.00 17.00 43.00 151.00 62.50 23.19
2003.00 11.00 20.00 18.00 24.00 151.00 62.50 23.84
2003.00 11.00 20.00 18.00 31.00 151.00 62.50 23.95
2003.00 11.00 20.00 18.00 37.00 151.00 62.50 0.05
2003.00 11.00 20.00 18.00 42.00 151.00 62.50 0.13
2003.00 11.00 20.00 18.00 50.00 151.00 62.50 0.25
2003.00 11.00 20.00 18.00 53.00 151.00 62.50 0.30
2003.00 11.00 20.00 19.00 5.00 151.00 62.50 0.49
2003.00 11.00 20.00 19.00 6.00 151.00 62.50 0.51
2003.00 11.00 20.00 19.00 17.00 151.00 62.50 0.68
2003.00 11.00 20.00 19.00 18.00 151.00 62.50 0.70
2003.00 11.00 20.00 19.00 20.00 151.00 62.50 0.73
2003.00 11.00 20.00 19.00 22.00 151.00 62.50 0.76
2003.00 11.00 20.00 19.00 25.00 151.00 62.50 0.81
2003.00 11.00 20.00 19.00 28.00 151.00 62.50 0.86
2003.00 11.00 20.00 19.00 37.00 151.00 62.50 1.00
2003.00 11.00 20.00 19.00 39.00 151.00 62.50 1.03
2003.00 11.00 20.00 19.00 41.00 151.00 62.50 1.06
2003.00 11.00 20.00 19.00 44.00 151.00 62.50 1.11
2003.00 11.00 20.00 19.00 45.00 151.00 62.50 1.13
2003.00 11.00 20.00 20.00 2.00 151.00 62.50 1.40
2003.00 11.00 20.00 20.00 3.00 151.00 62.50 1.41
2003.00 11.00 20.00 20.00 4.00 151.00 62.50 1.43
2003.00 11.00 20.00 13.00 29.00 153.50 62.50 19.31
2003.00 11.00 20.00 13.00 41.00 153.50 62.50 19.51
2003.00 11.00 20.00 13.00 59.00 153.50 62.50 19.79
2003.00 11.00 20.00 14.00 0.00 153.50 62.50 19.81
2003.00 11.00 20.00 14.00 19.00 153.50 62.50 20.11
2003.00 11.00 20.00 14.00 20.00 153.50 62.50 20.13
2003.00 11.00 20.00 14.00 26.00 153.50 62.50 20.22
2003.00 11.00 20.00 14.00 28.00 153.50 62.50 20.25
2003.00 11.00 20.00 14.00 37.00 153.50 62.50 20.40
2003.00 11.00 20.00 14.00 46.00 153.50 62.50 20.54
2003.00 11.00 20.00 14.00 48.00 153.50 62.50 20.57
2003.00 11.00 20.00 14.00 49.00 153.50 62.50 20.59
2003.00 11.00 20.00 14.00 52.00 153.50 62.50 20.63
2003.00 11.00 20.00 15.00 18.00 153.50 62.50 21.05
2003.00 11.00 20.00 15.00 49.00 153.50 62.50 21.54
2003.00 11.00 20.00 15.00 50.00 153.50 62.50 21.56
2003.00 11.00 20.00 15.00 52.00 153.50 62.50 21.59
2003.00 11.00 20.00 16.00 26.00 153.50 62.50 22.13
2003.00 11.00 20.00 17.00 11.00 153.50 62.50 22.85
2003.00 11.00 20.00 17.00 13.00 153.50 62.50 22.88
2003.00 11.00 20.00 17.00 29.00 153.50 62.50 23.13
2003.00 11.00 20.00 17.00 32.00 153.50 62.50 23.18
2003.00 11.00 20.00 17.00 37.00 153.50 62.50 23.26
2003.00 11.00 20.00 17.00 43.00 153.50 62.50 23.35
2003.00 11.00 20.00 18.00 31.00 153.50 62.50 0.12
2003.00 11.00 20.00 18.00 39.00 153.50 62.50 0.24
2003.00 11.00 20.00 18.00 42.00 153.50 62.50 0.29
2003.00 11.00 20.00 18.00 50.00 153.50 62.50 0.42
2003.00 11.00 20.00 18.00 53.00 153.50 62.50 0.47
2003.00 11.00 20.00 18.00 54.00 153.50 62.50 0.48
2003.00 11.00 20.00 19.00 4.00 153.50 62.50 0.64
2003.00 11.00 20.00 19.00 5.00 153.50 62.50 0.66
2003.00 11.00 20.00 19.00 6.00 153.50 62.50 0.67
2003.00 11.00 20.00 19.00 11.00 153.50 62.50 0.75
2003.00 11.00 20.00 19.00 17.00 153.50 62.50 0.85
2003.00 11.00 20.00 19.00 18.00 153.50 62.50 0.86
2003.00 11.00 20.00 19.00 19.00 153.50 62.50 0.88
2003.00 11.00 20.00 19.00 20.00 153.50 62.50 0.90
2003.00 11.00 20.00 19.00 22.00 153.50 62.50 0.93
2003.00 11.00 20.00 19.00 25.00 153.50 62.50 0.98
2003.00 11.00 20.00 19.00 28.00 153.50 62.50 1.02
2003.00 11.00 20.00 19.00 37.00 153.50 62.50 1.17
2003.00 11.00 20.00 19.00 41.00 153.50 62.50 1.23
2003.00 11.00 20.00 19.00 44.00 153.50 62.50 1.28
2003.00 11.00 20.00 20.00 3.00 153.50 62.50 1.58
2003.00 11.00 20.00 20.00 15.00 153.50 62.50 1.77
2003.00 11.00 20.00 20.00 24.00 153.50 62.50 1.92
2003.00 11.00 20.00 12.00 51.00 156.00 62.50 18.88
2003.00 11.00 20.00 13.00 29.00 156.00 62.50 19.48
2003.00 11.00 20.00 13.00 30.00 156.00 62.50 19.50
2003.00 11.00 20.00 13.00 41.00 156.00 62.50 19.67
2003.00 11.00 20.00 14.00 0.00 156.00 62.50 19.97
2003.00 11.00 20.00 14.00 20.00 156.00 62.50 20.29
2003.00 11.00 20.00 14.00 26.00 156.00 62.50 20.39
2003.00 11.00 20.00 14.00 28.00 156.00 62.50 20.42
2003.00 11.00 20.00 14.00 37.00 156.00 62.50 20.56
2003.00 11.00 20.00 14.00 46.00 156.00 62.50 20.71
2003.00 11.00 20.00 14.00 49.00 156.00 62.50 20.75
2003.00 11.00 20.00 14.00 52.00 156.00 62.50 20.80
2003.00 11.00 20.00 15.00 18.00 156.00 62.50 21.22
2003.00 11.00 20.00 15.00 52.00 156.00 62.50 21.76
2003.00 11.00 20.00 17.00 11.00 156.00 62.50 23.01
2003.00 11.00 20.00 17.00 37.00 156.00 62.50 23.43
2003.00 11.00 20.00 17.00 39.00 156.00 62.50 23.46
2003.00 11.00 20.00 18.00 31.00 156.00 62.50 0.28
2003.00 11.00 20.00 18.00 39.00 156.00 62.50 0.41
2003.00 11.00 20.00 18.00 42.00 156.00 62.50 0.46
2003.00 11.00 20.00 18.00 50.00 156.00 62.50 0.59
2003.00 11.00 20.00 18.00 53.00 156.00 62.50 0.63
2003.00 11.00 20.00 18.00 54.00 156.00 62.50 0.65
2003.00 11.00 20.00 19.00 3.00 156.00 62.50 0.79
2003.00 11.00 20.00 19.00 4.00 156.00 62.50 0.81
2003.00 11.00 20.00 19.00 5.00 156.00 62.50 0.82
2003.00 11.00 20.00 19.00 6.00 156.00 62.50 0.84
2003.00 11.00 20.00 19.00 11.00 156.00 62.50 0.92
2003.00 11.00 20.00 19.00 13.00 156.00 62.50 0.95
2003.00 11.00 20.00 19.00 17.00 156.00 62.50 1.02
2003.00 11.00 20.00 19.00 18.00 156.00 62.50 1.03
2003.00 11.00 20.00 19.00 19.00 156.00 62.50 1.05
2003.00 11.00 20.00 19.00 22.00 156.00 62.50 1.09
2003.00 11.00 20.00 19.00 25.00 156.00 62.50 1.14
2003.00 11.00 20.00 19.00 26.00 156.00 62.50 1.16
2003.00 11.00 20.00 19.00 28.00 156.00 62.50 1.19
2003.00 11.00 20.00 19.00 33.00 156.00 62.50 1.27
2003.00 11.00 20.00 19.00 36.00 156.00 62.50 1.32
2003.00 11.00 20.00 19.00 38.00 156.00 62.50 1.35
2003.00 11.00 20.00 19.00 41.00 156.00 62.50 1.40
2003.00 11.00 20.00 19.00 44.00 156.00 62.50 1.44
2003.00 11.00 20.00 20.00 3.00 156.00 62.50 1.75
2003.00 11.00 20.00 20.00 11.00 156.00 62.50 1.88
2003.00 11.00 20.00 20.00 24.00 156.00 62.50 2.08
2003.00 11.00 20.00 20.00 39.00 156.00 62.50 2.32
2003.00 11.00 20.00 10.00 47.00 158.50 62.50 17.05
2003.00 11.00 20.00 12.00 50.00 158.50 62.50 19.03
2003.00 11.00 20.00 12.00 51.00 158.50 62.50 19.04
2003.00 11.00 20.00 13.00 29.00 158.50 62.50 19.65
2003.00 11.00 20.00 13.00 30.00 158.50 62.50 19.66
2003.00 11.00 20.00 13.00 31.00 158.50 62.50 19.68
2003.00 11.00 20.00 13.00 35.00 158.50 62.50 19.74
2003.00 11.00 20.00 14.00 0.00 158.50 62.50 20.14
2003.00 11.00 20.00 14.00 20.00 158.50 62.50 20.46
2003.00 11.00 20.00 14.00 26.00 158.50 62.50 20.55
2003.00 11.00 20.00 14.00 28.00 158.50 62.50 20.59
2003.00 11.00 20.00 14.00 30.00 158.50 62.50 20.62
2003.00 11.00 20.00 14.00 49.00 158.50 62.50 20.92
2003.00 11.00 20.00 14.00 52.00 158.50 62.50 20.97
2003.00 11.00 20.00 15.00 18.00 158.50 62.50 21.38
2003.00 11.00 20.00 15.00 25.00 158.50 62.50 21.49
2003.00 11.00 20.00 15.00 48.00 158.50 62.50 21.86
2003.00 11.00 20.00 15.00 52.00 158.50 62.50 21.92
2003.00 11.00 20.00 17.00 11.00 158.50 62.50 23.18
2003.00 11.00 20.00 17.00 17.00 158.50 62.50 23.27
2003.00 11.00 20.00 17.00 37.00 158.50 62.50 23.59
2003.00 11.00 20.00 18.00 24.00 158.50 62.50 0.34
2003.00 11.00 20.00 18.00 40.00 158.50 62.50 0.59
2003.00 11.00 20.00 18.00 42.00 158.50 62.50 0.63
2003.00 11.00 20.00 18.00 50.00 158.50 62.50 0.75
2003.00 11.00 20.00 18.00 53.00 158.50 62.50 0.80
2003.00 11.00 20.00 18.00 54.00 158.50 62.50 0.82
2003.00 11.00 20.00 19.00 2.00 158.50 62.50 0.94
2003.00 11.00 20.00 19.00 3.00 158.50 62.50 0.96
2003.00 11.00 20.00 19.00 5.00 158.50 62.50 0.99
2003.00 11.00 20.00 19.00 6.00 158.50 62.50 1.01
2003.00 11.00 20.00 19.00 11.00 158.50 62.50 1.09
2003.00 11.00 20.00 19.00 12.00 158.50 62.50 1.10
2003.00 11.00 20.00 19.00 13.00 158.50 62.50 1.12
2003.00 11.00 20.00 19.00 17.00 158.50 62.50 1.18
2003.00 11.00 20.00 19.00 18.00 158.50 62.50 1.20
2003.00 11.00 20.00 19.00 19.00 158.50 62.50 1.21
2003.00 11.00 20.00 19.00 22.00 158.50 62.50 1.26
2003.00 11.00 20.00 19.00 28.00 158.50 62.50 1.36
2003.00 11.00 20.00 19.00 32.00 158.50 62.50 1.42
2003.00 11.00 20.00 19.00 33.00 158.50 62.50 1.44
2003.00 11.00 20.00 19.00 37.00 158.50 62.50 1.50
2003.00 11.00 20.00 19.00 41.00 158.50 62.50 1.56
2003.00 11.00 20.00 20.00 13.00 158.50 62.50 2.07
2003.00 11.00 20.00 20.00 19.00 158.50 62.50 2.17
2003.00 11.00 20.00 20.00 24.00 158.50 62.50 2.25
2003.00 11.00 20.00 20.00 39.00 158.50 62.50 2.49
2003.00 11.00 20.00 10.00 47.00 161.00 62.50 17.21
2003.00 11.00 20.00 12.00 50.00 161.00 62.50 19.19
2003.00 11.00 20.00 12.00 51.00 161.00 62.50 19.21
2003.00 11.00 20.00 12.00 58.00 161.00 62.50 19.32
2003.00 11.00 20.00 13.00 1.00 161.00 62.50 19.37
2003.00 11.00 20.00 13.00 10.00 161.00 62.50 19.51
2003.00 11.00 20.00 13.00 13.00 161.00 62.50 19.56
2003.00 11.00 20.00 13.00 29.00 161.00 62.50 19.81
2003.00 11.00 20.00 13.00 30.00 161.00 62.50 19.83
2003.00 11.00 20.00 13.00 35.00 161.00 62.50 19.91
2003.00 11.00 20.00 14.00 26.00 161.00 62.50 20.72
2003.00 11.00 20.00 14.00 30.00 161.00 62.50 20.79
2003.00 11.00 20.00 14.00 49.00 161.00 62.50 21.09
2003.00 11.00 20.00 14.00 52.00 161.00 62.50 21.13
2003.00 11.00 20.00 15.00 25.00 161.00 62.50 21.66
2003.00 11.00 20.00 15.00 48.00 161.00 62.50 22.03
2003.00 11.00 20.00 15.00 52.00 161.00 62.50 22.09
2003.00 11.00 20.00 16.00 43.00 161.00 62.50 22.90
2003.00 11.00 20.00 17.00 11.00 161.00 62.50 23.35
2003.00 11.00 20.00 17.00 17.00 161.00 62.50 23.44
2003.00 11.00 20.00 17.00 34.00 161.00 62.50 23.71
2003.00 11.00 20.00 18.00 14.00 161.00 62.50 0.35
2003.00 11.00 20.00 18.00 40.00 161.00 62.50 0.76
2003.00 11.00 20.00 18.00 50.00 161.00 62.50 0.92
2003.00 11.00 20.00 18.00 54.00 161.00 62.50 0.98
2003.00 11.00 20.00 19.00 3.00 161.00 62.50 1.13
2003.00 11.00 20.00 19.00 4.00 161.00 62.50 1.14
2003.00 11.00 20.00 19.00 5.00 161.00 62.50 1.16
2003.00 11.00 20.00 19.00 6.00 161.00 62.50 1.17
2003.00 11.00 20.00 19.00 7.00 161.00 62.50 1.19
2003.00 11.00 20.00 19.00 9.00 161.00 62.50 1.22
2003.00 11.00 20.00 19.00 11.00 161.00 62.50 1.25
2003.00 11.00 20.00 19.00 13.00 161.00 62.50 1.28
2003.00 11.00 20.00 19.00 17.00 161.00 62.50 1.35
2003.00 11.00 20.00 19.00 18.00 161.00 62.50 1.36
2003.00 11.00 20.00 19.00 19.00 161.00 62.50 1.38
2003.00 11.00 20.00 19.00 22.00 161.00 62.50 1.43
2003.00 11.00 20.00 19.00 24.00 161.00 62.50 1.46
2003.00 11.00 20.00 19.00 28.00 161.00 62.50 1.52
2003.00 11.00 20.00 19.00 30.00 161.00 62.50 1.56
2003.00 11.00 20.00 19.00 32.00 161.00 62.50 1.59
2003.00 11.00 20.00 19.00 33.00 161.00 62.50 1.60
2003.00 11.00 20.00 19.00 37.00 161.00 62.50 1.67
