# YEAR  MONTH   DAY HOUR    MINUTE  MLON    MLAT
2003.00 11.00 20.00 13.00 12.00 163.50 72.50
2003.00 11.00 20.00 13.00 16.00 163.50 72.50
2003.00 11.00 20.00 13.00 24.00 163.50 72.50
2003.00 11.00 20.00 13.00 28.00 163.50 72.50
2003.00 11.00 20.00 13.00 30.00 163.50 72.50
2003.00 11.00 20.00 13.00 31.00 163.50 72.50
2003.00 11.00 20.00 13.00 36.00 163.50 72.50
2003.00 11.00 20.00 13.00 38.00 163.50 72.50
2003.00 11.00 20.00 13.00 55.00 163.50 72.50
2003.00 11.00 20.00 13.00 56.00 163.50 72.50
2003.00 11.00 20.00 13.00 58.00 163.50 72.50
2003.00 11.00 20.00 14.00 13.00 163.50 72.50
2003.00 11.00 20.00 14.00 24.00 163.50 72.50
2003.00 11.00 20.00 14.00 34.00 163.50 72.50
2003.00 11.00 20.00 14.00 42.00 163.50 72.50
2003.00 11.00 20.00 14.00 51.00 163.50 72.50
2003.00 11.00 20.00 15.00 9.00 163.50 72.50
2003.00 11.00 20.00 16.00 31.00 163.50 72.50
2003.00 11.00 20.00 16.00 35.00 163.50 72.50
2003.00 11.00 20.00 17.00 57.00 163.50 72.50
2003.00 11.00 20.00 19.00 18.00 163.50 72.50
2003.00 11.00 20.00 19.00 29.00 163.50 72.50
2003.00 11.00 20.00 19.00 30.00 163.50 72.50
2003.00 11.00 20.00 19.00 32.00 163.50 72.50
2003.00 11.00 20.00 19.00 34.00 163.50 72.50
2003.00 11.00 20.00 12.00 51.00 166.00 72.50
2003.00 11.00 20.00 13.00 12.00 166.00 72.50
2003.00 11.00 20.00 13.00 24.00 166.00 72.50
2003.00 11.00 20.00 13.00 28.00 166.00 72.50
2003.00 11.00 20.00 13.00 30.00 166.00 72.50
2003.00 11.00 20.00 13.00 36.00 166.00 72.50
2003.00 11.00 20.00 13.00 38.00 166.00 72.50
2003.00 11.00 20.00 13.00 55.00 166.00 72.50
2003.00 11.00 20.00 13.00 56.00 166.00 72.50
2003.00 11.00 20.00 13.00 58.00 166.00 72.50
2003.00 11.00 20.00 14.00 42.00 166.00 72.50
2003.00 11.00 20.00 14.00 51.00 166.00 72.50
2003.00 11.00 20.00 15.00 9.00 166.00 72.50
2003.00 11.00 20.00 16.00 6.00 166.00 72.50
2003.00 11.00 20.00 16.00 15.00 166.00 72.50
2003.00 11.00 20.00 16.00 31.00 166.00 72.50
2003.00 11.00 20.00 16.00 35.00 166.00 72.50
2003.00 11.00 20.00 17.00 57.00 166.00 72.50
2003.00 11.00 20.00 19.00 18.00 166.00 72.50
2003.00 11.00 20.00 19.00 29.00 166.00 72.50
2003.00 11.00 20.00 19.00 30.00 166.00 72.50
2003.00 11.00 20.00 19.00 32.00 166.00 72.50
2003.00 11.00 20.00 19.00 34.00 166.00 72.50
2003.00 11.00 20.00 12.00 51.00 168.50 72.50
2003.00 11.00 20.00 13.00 12.00 168.50 72.50
2003.00 11.00 20.00 13.00 24.00 168.50 72.50
2003.00 11.00 20.00 13.00 30.00 168.50 72.50
2003.00 11.00 20.00 13.00 33.00 168.50 72.50
2003.00 11.00 20.00 13.00 36.00 168.50 72.50
2003.00 11.00 20.00 14.00 42.00 168.50 72.50
2003.00 11.00 20.00 15.00 9.00 168.50 72.50
2003.00 11.00 20.00 16.00 15.00 168.50 72.50
2003.00 11.00 20.00 16.00 35.00 168.50 72.50
2003.00 11.00 20.00 17.00 57.00 168.50 72.50
2003.00 11.00 20.00 19.00 18.00 168.50 72.50
2003.00 11.00 20.00 19.00 29.00 168.50 72.50
2003.00 11.00 20.00 19.00 30.00 168.50 72.50
2003.00 11.00 20.00 19.00 32.00 168.50 72.50
2003.00 11.00 20.00 19.00 34.00 168.50 72.50
2003.00 11.00 20.00 12.00 11.00 171.00 72.50
2003.00 11.00 20.00 12.00 27.00 171.00 72.50
2003.00 11.00 20.00 12.00 51.00 171.00 72.50
2003.00 11.00 20.00 13.00 12.00 171.00 72.50
2003.00 11.00 20.00 13.00 24.00 171.00 72.50
2003.00 11.00 20.00 13.00 30.00 171.00 72.50
2003.00 11.00 20.00 13.00 33.00 171.00 72.50
2003.00 11.00 20.00 13.00 34.00 171.00 72.50
2003.00 11.00 20.00 13.00 36.00 171.00 72.50
2003.00 11.00 20.00 14.00 19.00 171.00 72.50
2003.00 11.00 20.00 14.00 42.00 171.00 72.50
2003.00 11.00 20.00 16.00 15.00 171.00 72.50
2003.00 11.00 20.00 16.00 35.00 171.00 72.50
2003.00 11.00 20.00 17.00 57.00 171.00 72.50
2003.00 11.00 20.00 19.00 18.00 171.00 72.50
2003.00 11.00 20.00 19.00 29.00 171.00 72.50
2003.00 11.00 20.00 19.00 32.00 171.00 72.50
2003.00 11.00 20.00 19.00 34.00 171.00 72.50
2003.00 11.00 20.00 12.00 11.00 173.50 72.50
2003.00 11.00 20.00 12.00 27.00 173.50 72.50
2003.00 11.00 20.00 12.00 36.00 173.50 72.50
2003.00 11.00 20.00 12.00 37.00 173.50 72.50
2003.00 11.00 20.00 12.00 48.00 173.50 72.50
2003.00 11.00 20.00 12.00 51.00 173.50 72.50
2003.00 11.00 20.00 13.00 12.00 173.50 72.50
2003.00 11.00 20.00 13.00 24.00 173.50 72.50
2003.00 11.00 20.00 13.00 30.00 173.50 72.50
2003.00 11.00 20.00 13.00 33.00 173.50 72.50
2003.00 11.00 20.00 13.00 34.00 173.50 72.50
2003.00 11.00 20.00 13.00 36.00 173.50 72.50
2003.00 11.00 20.00 14.00 19.00 173.50 72.50
2003.00 11.00 20.00 14.00 42.00 173.50 72.50
2003.00 11.00 20.00 16.00 15.00 173.50 72.50
2003.00 11.00 20.00 16.00 35.00 173.50 72.50
2003.00 11.00 20.00 17.00 57.00 173.50 72.50
2003.00 11.00 20.00 19.00 29.00 173.50 72.50
2003.00 11.00 20.00 19.00 32.00 173.50 72.50
2003.00 11.00 20.00 19.00 34.00 173.50 72.50
2003.00 11.00 20.00 12.00 11.00 176.00 72.50
2003.00 11.00 20.00 12.00 16.00 176.00 72.50
2003.00 11.00 20.00 12.00 27.00 176.00 72.50
2003.00 11.00 20.00 12.00 36.00 176.00 72.50
2003.00 11.00 20.00 12.00 37.00 176.00 72.50
2003.00 11.00 20.00 12.00 48.00 176.00 72.50
2003.00 11.00 20.00 12.00 51.00 176.00 72.50
2003.00 11.00 20.00 13.00 12.00 176.00 72.50
2003.00 11.00 20.00 13.00 24.00 176.00 72.50
2003.00 11.00 20.00 13.00 30.00 176.00 72.50
2003.00 11.00 20.00 13.00 33.00 176.00 72.50
2003.00 11.00 20.00 13.00 34.00 176.00 72.50
2003.00 11.00 20.00 13.00 36.00 176.00 72.50
2003.00 11.00 20.00 13.00 41.00 176.00 72.50
2003.00 11.00 20.00 14.00 42.00 176.00 72.50
2003.00 11.00 20.00 16.00 15.00 176.00 72.50
2003.00 11.00 20.00 16.00 35.00 176.00 72.50
2003.00 11.00 20.00 17.00 57.00 176.00 72.50
2003.00 11.00 20.00 11.00 59.00 178.50 72.50
2003.00 11.00 20.00 12.00 11.00 178.50 72.50
2003.00 11.00 20.00 12.00 16.00 178.50 72.50
2003.00 11.00 20.00 12.00 19.00 178.50 72.50
2003.00 11.00 20.00 12.00 27.00 178.50 72.50
2003.00 11.00 20.00 12.00 36.00 178.50 72.50
2003.00 11.00 20.00 12.00 37.00 178.50 72.50
2003.00 11.00 20.00 12.00 48.00 178.50 72.50
2003.00 11.00 20.00 12.00 51.00 178.50 72.50
2003.00 11.00 20.00 13.00 12.00 178.50 72.50
2003.00 11.00 20.00 13.00 24.00 178.50 72.50
2003.00 11.00 20.00 13.00 33.00 178.50 72.50
2003.00 11.00 20.00 13.00 41.00 178.50 72.50
2003.00 11.00 20.00 14.00 42.00 178.50 72.50
2003.00 11.00 20.00 16.00 10.00 178.50 72.50
2003.00 11.00 20.00 16.00 35.00 178.50 72.50
2003.00 11.00 20.00 17.00 57.00 178.50 72.50
2003.00 11.00 20.00 11.00 59.00 181.00 72.50
2003.00 11.00 20.00 12.00 16.00 181.00 72.50
2003.00 11.00 20.00 12.00 19.00 181.00 72.50
2003.00 11.00 20.00 12.00 27.00 181.00 72.50
2003.00 11.00 20.00 12.00 36.00 181.00 72.50
2003.00 11.00 20.00 12.00 48.00 181.00 72.50
2003.00 11.00 20.00 12.00 51.00 181.00 72.50
2003.00 11.00 20.00 13.00 1.00 181.00 72.50
2003.00 11.00 20.00 13.00 12.00 181.00 72.50
2003.00 11.00 20.00 13.00 24.00 181.00 72.50
2003.00 11.00 20.00 13.00 41.00 181.00 72.50
2003.00 11.00 20.00 15.00 24.00 181.00 72.50
2003.00 11.00 20.00 16.00 10.00 181.00 72.50
2003.00 11.00 20.00 17.00 57.00 181.00 72.50
2003.00 11.00 20.00 11.00 49.00 183.50 72.50
2003.00 11.00 20.00 11.00 59.00 183.50 72.50
2003.00 11.00 20.00 12.00 16.00 183.50 72.50
2003.00 11.00 20.00 12.00 19.00 183.50 72.50
2003.00 11.00 20.00 12.00 27.00 183.50 72.50
2003.00 11.00 20.00 12.00 33.00 183.50 72.50
2003.00 11.00 20.00 12.00 36.00 183.50 72.50
2003.00 11.00 20.00 12.00 40.00 183.50 72.50
2003.00 11.00 20.00 12.00 48.00 183.50 72.50
2003.00 11.00 20.00 12.00 51.00 183.50 72.50
2003.00 11.00 20.00 13.00 1.00 183.50 72.50
2003.00 11.00 20.00 13.00 12.00 183.50 72.50
2003.00 11.00 20.00 13.00 24.00 183.50 72.50
2003.00 11.00 20.00 13.00 41.00 183.50 72.50
2003.00 11.00 20.00 15.00 24.00 183.50 72.50
2003.00 11.00 20.00 16.00 10.00 183.50 72.50
2003.00 11.00 20.00 16.00 42.00 183.50 72.50
2003.00 11.00 20.00 17.00 57.00 183.50 72.50
2003.00 11.00 20.00 11.00 49.00 186.00 72.50
2003.00 11.00 20.00 11.00 56.00 186.00 72.50
2003.00 11.00 20.00 11.00 59.00 186.00 72.50
2003.00 11.00 20.00 12.00 3.00 186.00 72.50
2003.00 11.00 20.00 12.00 7.00 186.00 72.50
2003.00 11.00 20.00 12.00 16.00 186.00 72.50
2003.00 11.00 20.00 12.00 19.00 186.00 72.50
2003.00 11.00 20.00 12.00 27.00 186.00 72.50
2003.00 11.00 20.00 12.00 33.00 186.00 72.50
2003.00 11.00 20.00 12.00 36.00 186.00 72.50
2003.00 11.00 20.00 12.00 40.00 186.00 72.50
2003.00 11.00 20.00 13.00 1.00 186.00 72.50
2003.00 11.00 20.00 13.00 6.00 186.00 72.50
2003.00 11.00 20.00 13.00 41.00 186.00 72.50
2003.00 11.00 20.00 15.00 0.00 186.00 72.50
2003.00 11.00 20.00 15.00 24.00 186.00 72.50
2003.00 11.00 20.00 16.00 42.00 186.00 72.50
2003.00 11.00 20.00 17.00 57.00 186.00 72.50
2003.00 11.00 20.00 11.00 49.00 188.50 72.50
2003.00 11.00 20.00 11.00 56.00 188.50 72.50
2003.00 11.00 20.00 11.00 59.00 188.50 72.50
2003.00 11.00 20.00 12.00 3.00 188.50 72.50
2003.00 11.00 20.00 12.00 7.00 188.50 72.50
2003.00 11.00 20.00 12.00 16.00 188.50 72.50
2003.00 11.00 20.00 12.00 17.00 188.50 72.50
2003.00 11.00 20.00 12.00 27.00 188.50 72.50
2003.00 11.00 20.00 12.00 33.00 188.50 72.50
2003.00 11.00 20.00 12.00 36.00 188.50 72.50
2003.00 11.00 20.00 12.00 40.00 188.50 72.50
2003.00 11.00 20.00 13.00 1.00 188.50 72.50
2003.00 11.00 20.00 13.00 6.00 188.50 72.50
2003.00 11.00 20.00 13.00 41.00 188.50 72.50
2003.00 11.00 20.00 15.00 0.00 188.50 72.50
2003.00 11.00 20.00 16.00 2.00 188.50 72.50
2003.00 11.00 20.00 17.00 57.00 188.50 72.50
2003.00 11.00 20.00 18.00 39.00 188.50 72.50
2003.00 11.00 20.00 11.00 49.00 191.00 72.50
2003.00 11.00 20.00 11.00 56.00 191.00 72.50
2003.00 11.00 20.00 11.00 59.00 191.00 72.50
2003.00 11.00 20.00 12.00 3.00 191.00 72.50
2003.00 11.00 20.00 12.00 7.00 191.00 72.50
2003.00 11.00 20.00 12.00 16.00 191.00 72.50
2003.00 11.00 20.00 12.00 17.00 191.00 72.50
2003.00 11.00 20.00 12.00 27.00 191.00 72.50
2003.00 11.00 20.00 12.00 36.00 191.00 72.50
2003.00 11.00 20.00 13.00 6.00 191.00 72.50
2003.00 11.00 20.00 13.00 32.00 191.00 72.50
2003.00 11.00 20.00 13.00 41.00 191.00 72.50
2003.00 11.00 20.00 15.00 0.00 191.00 72.50
2003.00 11.00 20.00 17.00 57.00 191.00 72.50
2003.00 11.00 20.00 18.00 38.00 191.00 72.50
2003.00 11.00 20.00 18.00 39.00 191.00 72.50
2003.00 11.00 20.00 19.00 16.00 191.00 72.50
2003.00 11.00 20.00 11.00 49.00 193.50 72.50
2003.00 11.00 20.00 11.00 51.00 193.50 72.50
2003.00 11.00 20.00 11.00 59.00 193.50 72.50
2003.00 11.00 20.00 12.00 3.00 193.50 72.50
2003.00 11.00 20.00 12.00 7.00 193.50 72.50
2003.00 11.00 20.00 12.00 16.00 193.50 72.50
2003.00 11.00 20.00 12.00 36.00 193.50 72.50
2003.00 11.00 20.00 13.00 6.00 193.50 72.50
2003.00 11.00 20.00 13.00 32.00 193.50 72.50
2003.00 11.00 20.00 13.00 40.00 193.50 72.50
2003.00 11.00 20.00 17.00 57.00 193.50 72.50
2003.00 11.00 20.00 18.00 38.00 193.50 72.50
2003.00 11.00 20.00 18.00 39.00 193.50 72.50
2003.00 11.00 20.00 19.00 16.00 193.50 72.50
2003.00 11.00 20.00 11.00 49.00 196.00 72.50
2003.00 11.00 20.00 11.00 51.00 196.00 72.50
2003.00 11.00 20.00 11.00 59.00 196.00 72.50
2003.00 11.00 20.00 12.00 1.00 196.00 72.50
2003.00 11.00 20.00 12.00 3.00 196.00 72.50
2003.00 11.00 20.00 12.00 7.00 196.00 72.50
2003.00 11.00 20.00 13.00 32.00 196.00 72.50
2003.00 11.00 20.00 13.00 40.00 196.00 72.50
2003.00 11.00 20.00 14.00 20.00 196.00 72.50
2003.00 11.00 20.00 17.00 57.00 196.00 72.50
2003.00 11.00 20.00 18.00 39.00 196.00 72.50
2003.00 11.00 20.00 19.00 16.00 196.00 72.50
2003.00 11.00 20.00 11.00 49.00 198.50 72.50
2003.00 11.00 20.00 11.00 51.00 198.50 72.50
2003.00 11.00 20.00 11.00 59.00 198.50 72.50
2003.00 11.00 20.00 12.00 1.00 198.50 72.50
2003.00 11.00 20.00 12.00 3.00 198.50 72.50
2003.00 11.00 20.00 12.00 7.00 198.50 72.50
2003.00 11.00 20.00 13.00 32.00 198.50 72.50
2003.00 11.00 20.00 13.00 40.00 198.50 72.50
2003.00 11.00 20.00 14.00 20.00 198.50 72.50
2003.00 11.00 20.00 17.00 57.00 198.50 72.50
2003.00 11.00 20.00 11.00 48.00 201.00 72.50
2003.00 11.00 20.00 11.00 49.00 201.00 72.50
2003.00 11.00 20.00 11.00 51.00 201.00 72.50
2003.00 11.00 20.00 11.00 59.00 201.00 72.50
2003.00 11.00 20.00 12.00 1.00 201.00 72.50
2003.00 11.00 20.00 12.00 3.00 201.00 72.50
2003.00 11.00 20.00 13.00 25.00 201.00 72.50
2003.00 11.00 20.00 13.00 32.00 201.00 72.50
2003.00 11.00 20.00 14.00 20.00 201.00 72.50
2003.00 11.00 20.00 17.00 57.00 201.00 72.50
2003.00 11.00 20.00 11.00 48.00 203.50 72.50
2003.00 11.00 20.00 11.00 49.00 203.50 72.50
2003.00 11.00 20.00 11.00 59.00 203.50 72.50
2003.00 11.00 20.00 12.00 1.00 203.50 72.50
2003.00 11.00 20.00 12.00 3.00 203.50 72.50
2003.00 11.00 20.00 13.00 7.00 203.50 72.50
2003.00 11.00 20.00 13.00 25.00 203.50 72.50
2003.00 11.00 20.00 13.00 32.00 203.50 72.50
2003.00 11.00 20.00 14.00 20.00 203.50 72.50
2003.00 11.00 20.00 17.00 57.00 203.50 72.50
2003.00 11.00 20.00 11.00 48.00 206.00 72.50
2003.00 11.00 20.00 11.00 49.00 206.00 72.50
2003.00 11.00 20.00 11.00 59.00 206.00 72.50
2003.00 11.00 20.00 12.00 1.00 206.00 72.50
2003.00 11.00 20.00 12.00 3.00 206.00 72.50
2003.00 11.00 20.00 13.00 3.00 206.00 72.50
2003.00 11.00 20.00 13.00 7.00 206.00 72.50
2003.00 11.00 20.00 13.00 25.00 206.00 72.50
2003.00 11.00 20.00 13.00 32.00 206.00 72.50
2003.00 11.00 20.00 14.00 11.00 206.00 72.50
2003.00 11.00 20.00 14.00 20.00 206.00 72.50
2003.00 11.00 20.00 11.00 48.00 208.50 72.50
2003.00 11.00 20.00 11.00 57.00 208.50 72.50
2003.00 11.00 20.00 11.00 59.00 208.50 72.50
2003.00 11.00 20.00 12.00 1.00 208.50 72.50
2003.00 11.00 20.00 12.00 45.00 208.50 72.50
2003.00 11.00 20.00 12.00 49.00 208.50 72.50
2003.00 11.00 20.00 13.00 2.00 208.50 72.50
2003.00 11.00 20.00 13.00 3.00 208.50 72.50
2003.00 11.00 20.00 13.00 4.00 208.50 72.50
2003.00 11.00 20.00 13.00 7.00 208.50 72.50
2003.00 11.00 20.00 13.00 25.00 208.50 72.50
2003.00 11.00 20.00 13.00 32.00 208.50 72.50
2003.00 11.00 20.00 11.00 16.00 211.00 72.50
2003.00 11.00 20.00 11.00 48.00 211.00 72.50
2003.00 11.00 20.00 11.00 57.00 211.00 72.50
2003.00 11.00 20.00 11.00 59.00 211.00 72.50
2003.00 11.00 20.00 12.00 1.00 211.00 72.50
2003.00 11.00 20.00 12.00 45.00 211.00 72.50
2003.00 11.00 20.00 12.00 49.00 211.00 72.50
2003.00 11.00 20.00 13.00 2.00 211.00 72.50
2003.00 11.00 20.00 13.00 3.00 211.00 72.50
2003.00 11.00 20.00 13.00 4.00 211.00 72.50
2003.00 11.00 20.00 13.00 25.00 211.00 72.50
2003.00 11.00 20.00 13.00 32.00 211.00 72.50
2003.00 11.00 20.00 11.00 16.00 213.50 72.50
2003.00 11.00 20.00 11.00 48.00 213.50 72.50
2003.00 11.00 20.00 11.00 57.00 213.50 72.50
2003.00 11.00 20.00 11.00 59.00 213.50 72.50
2003.00 11.00 20.00 12.00 39.00 213.50 72.50
2003.00 11.00 20.00 12.00 45.00 213.50 72.50
2003.00 11.00 20.00 12.00 49.00 213.50 72.50
2003.00 11.00 20.00 13.00 2.00 213.50 72.50
2003.00 11.00 20.00 13.00 4.00 213.50 72.50
2003.00 11.00 20.00 13.00 25.00 213.50 72.50
2003.00 11.00 20.00 11.00 57.00 216.00 72.50
2003.00 11.00 20.00 11.00 59.00 216.00 72.50
2003.00 11.00 20.00 12.00 39.00 216.00 72.50
2003.00 11.00 20.00 12.00 45.00 216.00 72.50
2003.00 11.00 20.00 12.00 49.00 216.00 72.50
2003.00 11.00 20.00 13.00 25.00 216.00 72.50
2003.00 11.00 20.00 11.00 57.00 218.50 72.50
2003.00 11.00 20.00 11.00 59.00 218.50 72.50
2003.00 11.00 20.00 12.00 9.00 218.50 72.50
2003.00 11.00 20.00 12.00 21.00 218.50 72.50
2003.00 11.00 20.00 12.00 39.00 218.50 72.50
2003.00 11.00 20.00 12.00 44.00 218.50 72.50
2003.00 11.00 20.00 12.00 49.00 218.50 72.50
2003.00 11.00 20.00 13.00 25.00 218.50 72.50
2003.00 11.00 20.00 11.00 57.00 221.00 72.50
2003.00 11.00 20.00 11.00 59.00 221.00 72.50
2003.00 11.00 20.00 12.00 9.00 221.00 72.50
2003.00 11.00 20.00 12.00 39.00 221.00 72.50
2003.00 11.00 20.00 12.00 44.00 221.00 72.50
2003.00 11.00 20.00 12.00 49.00 221.00 72.50
2003.00 11.00 20.00 13.00 25.00 221.00 72.50
2003.00 11.00 20.00 11.00 57.00 223.50 72.50
2003.00 11.00 20.00 11.00 59.00 223.50 72.50
2003.00 11.00 20.00 12.00 9.00 223.50 72.50
2003.00 11.00 20.00 12.00 39.00 223.50 72.50
2003.00 11.00 20.00 12.00 44.00 223.50 72.50
2003.00 11.00 20.00 12.00 49.00 223.50 72.50
2003.00 11.00 20.00 13.00 25.00 223.50 72.50
2003.00 11.00 20.00 11.00 57.00 226.00 72.50
2003.00 11.00 20.00 11.00 59.00 226.00 72.50
2003.00 11.00 20.00 12.00 9.00 226.00 72.50
2003.00 11.00 20.00 12.00 38.00 226.00 72.50
2003.00 11.00 20.00 12.00 39.00 226.00 72.50
2003.00 11.00 20.00 12.00 44.00 226.00 72.50
2003.00 11.00 20.00 12.00 49.00 226.00 72.50
2003.00 11.00 20.00 13.00 25.00 226.00 72.50
2003.00 11.00 20.00 11.00 57.00 228.50 72.50
2003.00 11.00 20.00 12.00 38.00 228.50 72.50
2003.00 11.00 20.00 12.00 49.00 228.50 72.50
2003.00 11.00 20.00 12.00 38.00 231.00 72.50
2003.00 11.00 20.00 12.00 49.00 231.00 72.50
2003.00 11.00 20.00 12.00 38.00 233.50 72.50
2003.00 11.00 20.00 12.00 49.00 233.50 72.50
2003.00 11.00 20.00 12.00 58.00 236.00 72.50
2003.00 11.00 20.00 12.00 58.00 238.50 72.50
2003.00 11.00 20.00 12.00 58.00 241.00 72.50
2003.00 11.00 20.00 13.00 5.00 241.00 72.50
2003.00 11.00 20.00 12.00 58.00 243.50 72.50
2003.00 11.00 20.00 13.00 5.00 243.50 72.50
2003.00 11.00 20.00 12.00 58.00 246.00 72.50
2003.00 11.00 20.00 13.00 5.00 246.00 72.50
2003.00 11.00 20.00 12.00 58.00 248.50 72.50
2003.00 11.00 20.00 13.00 5.00 248.50 72.50
2003.00 11.00 20.00 11.00 15.00 251.00 72.50
2003.00 11.00 20.00 12.00 58.00 251.00 72.50
2003.00 11.00 20.00 13.00 5.00 251.00 72.50
2003.00 11.00 20.00 11.00 15.00 253.50 72.50
2003.00 11.00 20.00 12.00 58.00 253.50 72.50
2003.00 11.00 20.00 13.00 5.00 253.50 72.50
2003.00 11.00 20.00 13.00 5.00 256.00 72.50
2003.00 11.00 20.00 9.00 46.00 258.50 72.50
2003.00 11.00 20.00 13.00 5.00 258.50 72.50
2003.00 11.00 20.00 9.00 46.00 261.00 72.50
2003.00 11.00 20.00 13.00 5.00 261.00 72.50
2003.00 11.00 20.00 9.00 46.00 263.50 72.50
2003.00 11.00 20.00 13.00 5.00 263.50 72.50
2003.00 11.00 20.00 9.00 46.00 266.00 72.50
2003.00 11.00 20.00 13.00 5.00 266.00 72.50
2003.00 11.00 20.00 9.00 46.00 268.50 72.50
2003.00 11.00 20.00 13.00 5.00 268.50 72.50
2003.00 11.00 20.00 13.00 5.00 271.00 72.50
2003.00 11.00 20.00 13.00 5.00 273.50 72.50
2003.00 11.00 20.00 9.00 50.00 303.50 72.50
2003.00 11.00 20.00 9.00 50.00 306.00 72.50
2003.00 11.00 20.00 9.00 50.00 308.50 72.50
2003.00 11.00 20.00 9.00 50.00 311.00 72.50
2003.00 11.00 20.00 9.00 50.00 313.50 72.50
2003.00 11.00 20.00 11.00 32.00 18.50 75.00
2003.00 11.00 20.00 11.00 32.00 21.00 75.00
2003.00 11.00 20.00 11.00 30.00 23.50 75.00
2003.00 11.00 20.00 11.00 32.00 23.50 75.00
2003.00 11.00 20.00 11.00 30.00 26.00 75.00
2003.00 11.00 20.00 11.00 32.00 26.00 75.00
2003.00 11.00 20.00 11.00 30.00 28.50 75.00
2003.00 11.00 20.00 11.00 32.00 28.50 75.00
2003.00 11.00 20.00 11.00 30.00 31.00 75.00
2003.00 11.00 20.00 9.00 43.00 46.00 75.00
2003.00 11.00 20.00 9.00 43.00 48.50 75.00
2003.00 11.00 20.00 9.00 43.00 51.00 75.00
2003.00 11.00 20.00 9.00 51.00 51.00 75.00
2003.00 11.00 20.00 9.00 43.00 53.50 75.00
2003.00 11.00 20.00 9.00 51.00 53.50 75.00
2003.00 11.00 20.00 9.00 43.00 56.00 75.00
2003.00 11.00 20.00 9.00 51.00 56.00 75.00
2003.00 11.00 20.00 8.00 34.00 76.00 75.00
2003.00 11.00 20.00 8.00 34.00 78.50 75.00
2003.00 11.00 20.00 8.00 34.00 81.00 75.00
2003.00 11.00 20.00 8.00 34.00 83.50 75.00
2003.00 11.00 20.00 16.00 29.00 83.50 75.00
2003.00 11.00 20.00 8.00 34.00 86.00 75.00
2003.00 11.00 20.00 16.00 29.00 86.00 75.00
2003.00 11.00 20.00 8.00 14.00 88.50 75.00
2003.00 11.00 20.00 8.00 34.00 88.50 75.00
2003.00 11.00 20.00 16.00 29.00 88.50 75.00
2003.00 11.00 20.00 8.00 34.00 91.00 75.00
2003.00 11.00 20.00 16.00 29.00 91.00 75.00
2003.00 11.00 20.00 16.00 49.00 91.00 75.00
2003.00 11.00 20.00 8.00 34.00 93.50 75.00
2003.00 11.00 20.00 16.00 29.00 93.50 75.00
2003.00 11.00 20.00 16.00 49.00 93.50 75.00
2003.00 11.00 20.00 8.00 34.00 96.00 75.00
2003.00 11.00 20.00 16.00 29.00 96.00 75.00
2003.00 11.00 20.00 16.00 49.00 96.00 75.00
2003.00 11.00 20.00 8.00 34.00 98.50 75.00
2003.00 11.00 20.00 15.00 23.00 98.50 75.00
2003.00 11.00 20.00 16.00 29.00 98.50 75.00
2003.00 11.00 20.00 16.00 49.00 98.50 75.00
2003.00 11.00 20.00 8.00 34.00 101.00 75.00
2003.00 11.00 20.00 15.00 23.00 101.00 75.00
2003.00 11.00 20.00 15.00 34.00 101.00 75.00
2003.00 11.00 20.00 15.00 35.00 101.00 75.00
2003.00 11.00 20.00 16.00 29.00 101.00 75.00
2003.00 11.00 20.00 8.00 34.00 103.50 75.00
2003.00 11.00 20.00 13.00 28.00 103.50 75.00
2003.00 11.00 20.00 15.00 23.00 103.50 75.00
2003.00 11.00 20.00 15.00 34.00 103.50 75.00
2003.00 11.00 20.00 15.00 35.00 103.50 75.00
2003.00 11.00 20.00 16.00 29.00 103.50 75.00
2003.00 11.00 20.00 8.00 8.00 106.00 75.00
2003.00 11.00 20.00 8.00 34.00 106.00 75.00
2003.00 11.00 20.00 13.00 28.00 106.00 75.00
2003.00 11.00 20.00 13.00 32.00 106.00 75.00
2003.00 11.00 20.00 15.00 13.00 106.00 75.00
2003.00 11.00 20.00 15.00 23.00 106.00 75.00
2003.00 11.00 20.00 15.00 34.00 106.00 75.00
2003.00 11.00 20.00 15.00 35.00 106.00 75.00
2003.00 11.00 20.00 16.00 29.00 106.00 75.00
2003.00 11.00 20.00 16.00 57.00 106.00 75.00
2003.00 11.00 20.00 8.00 8.00 108.50 75.00
2003.00 11.00 20.00 8.00 34.00 108.50 75.00
2003.00 11.00 20.00 13.00 11.00 108.50 75.00
2003.00 11.00 20.00 13.00 28.00 108.50 75.00
2003.00 11.00 20.00 13.00 32.00 108.50 75.00
2003.00 11.00 20.00 15.00 13.00 108.50 75.00
2003.00 11.00 20.00 15.00 23.00 108.50 75.00
2003.00 11.00 20.00 15.00 34.00 108.50 75.00
2003.00 11.00 20.00 15.00 35.00 108.50 75.00
2003.00 11.00 20.00 16.00 29.00 108.50 75.00
2003.00 11.00 20.00 16.00 57.00 108.50 75.00
2003.00 11.00 20.00 18.00 46.00 108.50 75.00
2003.00 11.00 20.00 8.00 8.00 111.00 75.00
2003.00 11.00 20.00 8.00 34.00 111.00 75.00
2003.00 11.00 20.00 15.00 23.00 111.00 75.00
2003.00 11.00 20.00 15.00 34.00 111.00 75.00
2003.00 11.00 20.00 15.00 35.00 111.00 75.00
2003.00 11.00 20.00 16.00 29.00 111.00 75.00
2003.00 11.00 20.00 16.00 57.00 111.00 75.00
2003.00 11.00 20.00 18.00 46.00 111.00 75.00
